median_income,NAME,state,county,tract,GEOID
25714,Census Tract 4223.03; Harris County; Texas,48,201,422303,48201422303
52882,Census Tract 4223.04; Harris County; Texas,48,201,422304,48201422304
63627,Census Tract 4224.03; Harris County; Texas,48,201,422403,48201422403
48239,Census Tract 4224.04; Harris County; Texas,48,201,422404,48201422404
16366,Census Tract 4224.05; Harris County; Texas,48,201,422405,48201422405
60750,Census Tract 4224.06; Harris County; Texas,48,201,422406,48201422406
50305,Census Tract 4225.01; Harris County; Texas,48,201,422501,48201422501
50633,Census Tract 4225.02; Harris County; Texas,48,201,422502,48201422502
45357,Census Tract 4226.01; Harris County; Texas,48,201,422601,48201422601
68359,Census Tract 4226.02; Harris County; Texas,48,201,422602,48201422602
60909,Census Tract 4227.01; Harris County; Texas,48,201,422701,48201422701
77222,Census Tract 4227.02; Harris County; Texas,48,201,422702,48201422702
52615,Census Tract 4228; Harris County; Texas,48,201,422800,48201422800
44722,Census Tract 4229; Harris County; Texas,48,201,422900,48201422900
37079,Census Tract 4230.01; Harris County; Texas,48,201,423001,48201423001
32520,Census Tract 4230.02; Harris County; Texas,48,201,423002,48201423002
34753,Census Tract 4231; Harris County; Texas,48,201,423100,48201423100
72107,Census Tract 4232.01; Harris County; Texas,48,201,423201,48201423201
56719,Census Tract 4232.03; Harris County; Texas,48,201,423203,48201423203
28960,Census Tract 4232.04; Harris County; Texas,48,201,423204,48201423204
61979,Census Tract 4233.01; Harris County; Texas,48,201,423301,48201423301
49329,Census Tract 4233.03; Harris County; Texas,48,201,423303,48201423303
52958,Census Tract 4233.04; Harris County; Texas,48,201,423304,48201423304
72581,Census Tract 4234.01; Harris County; Texas,48,201,423401,48201423401
60246,Census Tract 4234.02; Harris County; Texas,48,201,423402,48201423402
95156,Census Tract 4235; Harris County; Texas,48,201,423500,48201423500
61413,Census Tract 4236; Harris County; Texas,48,201,423600,48201423600
70469,Census Tract 4301.01; Harris County; Texas,48,201,430101,48201430101
131125,Census Tract 4301.02; Harris County; Texas,48,201,430102,48201430102
78250,Census Tract 4302; Harris County; Texas,48,201,430200,48201430200
250001,Census Tract 4303; Harris County; Texas,48,201,430300,48201430300
250001,Census Tract 4304; Harris County; Texas,48,201,430400,48201430400
184609,Census Tract 4305; Harris County; Texas,48,201,430500,48201430500
250001,Census Tract 4306; Harris County; Texas,48,201,430600,48201430600
87697,Census Tract 4307; Harris County; Texas,48,201,430700,48201430700
159196,Census Tract 4308; Harris County; Texas,48,201,430800,48201430800
84699,Census Tract 4309; Harris County; Texas,48,201,430900,48201430900
126333,Census Tract 4310.01; Harris County; Texas,48,201,431001,48201431001
103021,Census Tract 4310.02; Harris County; Texas,48,201,431002,48201431002
60174,Census Tract 4311.01; Harris County; Texas,48,201,431101,48201431101
60174,Census Tract 4311.02; Harris County; Texas,48,201,431102,48201431102
48357,Census Tract 4312.03; Harris County; Texas,48,201,431203,48201431203
77373,Census Tract 4312.04; Harris County; Texas,48,201,431204,48201431204
43694,Census Tract 4312.05; Harris County; Texas,48,201,431205,48201431205
69989,Census Tract 4312.06; Harris County; Texas,48,201,431206,48201431206
124694,Census Tract 4313.02; Harris County; Texas,48,201,431302,48201431302
50571,Census Tract 4313.03; Harris County; Texas,48,201,431303,48201431303
57190,Census Tract 4313.04; Harris County; Texas,48,201,431304,48201431304
81404,Census Tract 4314.01; Harris County; Texas,48,201,431401,48201431401
98105,Census Tract 4314.03; Harris County; Texas,48,201,431403,48201431403
71473,Census Tract 4314.04; Harris County; Texas,48,201,431404,48201431404
109912,Census Tract 4315.03; Harris County; Texas,48,201,431503,48201431503
140878,Census Tract 4315.04; Harris County; Texas,48,201,431504,48201431504
113627,Census Tract 4315.05; Harris County; Texas,48,201,431505,48201431505
88125,Census Tract 4315.06; Harris County; Texas,48,201,431506,48201431506
120714,Census Tract 4316; Harris County; Texas,48,201,431600,48201431600
106190,Census Tract 4317.01; Harris County; Texas,48,201,431701,48201431701
171793,Census Tract 4317.02; Harris County; Texas,48,201,431702,48201431702
81667,Census Tract 4318.01; Harris County; Texas,48,201,431801,48201431801
89167,Census Tract 4318.03; Harris County; Texas,48,201,431803,48201431803
133456,Census Tract 4318.04; Harris County; Texas,48,201,431804,48201431804
53125,Census Tract 4319.01; Harris County; Texas,48,201,431901,48201431901
114429,Census Tract 4319.02; Harris County; Texas,48,201,431902,48201431902
56011,Census Tract 4320.03; Harris County; Texas,48,201,432003,48201432003
124092,Census Tract 4320.04; Harris County; Texas,48,201,432004,48201432004
40167,Census Tract 4320.05; Harris County; Texas,48,201,432005,48201432005
29534,Census Tract 4320.06; Harris County; Texas,48,201,432006,48201432006
64946,Census Tract 4321.01; Harris County; Texas,48,201,432101,48201432101
58101,Census Tract 4321.02; Harris County; Texas,48,201,432102,48201432102
49620,Census Tract 4322; Harris County; Texas,48,201,432200,48201432200
45104,Census Tract 4323.01; Harris County; Texas,48,201,432301,48201432301
51750,Census Tract 4323.02; Harris County; Texas,48,201,432302,48201432302
57194,Census Tract 4323.03; Harris County; Texas,48,201,432303,48201432303
41337,Census Tract 4324.01; Harris County; Texas,48,201,432401,48201432401
40625,Census Tract 4324.02; Harris County; Texas,48,201,432402,48201432402
38631,Census Tract 4325.01; Harris County; Texas,48,201,432501,48201432501
39637,Census Tract 4325.02; Harris County; Texas,48,201,432502,48201432502
78266,Census Tract 4326; Harris County; Texas,48,201,432600,48201432600
77074,Census Tract 4327.03; Harris County; Texas,48,201,432703,48201432703
46067,Census Tract 4327.04; Harris County; Texas,48,201,432704,48201432704
35152,Census Tract 4327.05; Harris County; Texas,48,201,432705,48201432705
31531,Census Tract 4327.06; Harris County; Texas,48,201,432706,48201432706
42341,Census Tract 4328.03; Harris County; Texas,48,201,432803,48201432803
60167,Census Tract 4328.04; Harris County; Texas,48,201,432804,48201432804
37874,Census Tract 4328.05; Harris County; Texas,48,201,432805,48201432805
34708,Census Tract 4328.06; Harris County; Texas,48,201,432806,48201432806
42958,Census Tract 4329.01; Harris County; Texas,48,201,432901,48201432901
45729,Census Tract 4329.03; Harris County; Texas,48,201,432903,48201432903
60337,Census Tract 4329.04; Harris County; Texas,48,201,432904,48201432904
45483,Census Tract 4330.03; Harris County; Texas,48,201,433003,48201433003
35472,Census Tract 4330.04; Harris County; Texas,48,201,433004,48201433004
46855,Census Tract 4330.05; Harris County; Texas,48,201,433005,48201433005
38202,Census Tract 4330.06; Harris County; Texas,48,201,433006,48201433006
40120,Census Tract 4330.07; Harris County; Texas,48,201,433007,48201433007
45122,Census Tract 4331; Harris County; Texas,48,201,433100,48201433100
42609,Census Tract 4332.01; Harris County; Texas,48,201,433201,48201433201
56701,Census Tract 4332.02; Harris County; Texas,48,201,433202,48201433202
87917,Census Tract 4333; Harris County; Texas,48,201,433300,48201433300
46483,Census Tract 4334; Harris County; Texas,48,201,433400,48201433400
45335,Census Tract 4335.03; Harris County; Texas,48,201,433503,48201433503
33177,Census Tract 4335.04; Harris County; Texas,48,201,433504,48201433504
32468,Census Tract 4335.05; Harris County; Texas,48,201,433505,48201433505
37888,Census Tract 4335.06; Harris County; Texas,48,201,433506,48201433506
35020,Census Tract 4335.07; Harris County; Texas,48,201,433507,48201433507
44250,Census Tract 4336.01; Harris County; Texas,48,201,433601,48201433601
47318,Census Tract 4336.02; Harris County; Texas,48,201,433602,48201433602
35570,Census Tract 4401.01; Harris County; Texas,48,201,440101,48201440101
69420,Census Tract 4401.02; Harris County; Texas,48,201,440102,48201440102
148922,Census Tract 4501; Harris County; Texas,48,201,450100,48201450100
162115,Census Tract 4502; Harris County; Texas,48,201,450200,48201450200
63125,Census Tract 4503.01; Harris County; Texas,48,201,450301,48201450301
84639,Census Tract 4503.02; Harris County; Texas,48,201,450302,48201450302
61343,Census Tract 4504.01; Harris County; Texas,48,201,450401,48201450401
115074,Census Tract 4504.02; Harris County; Texas,48,201,450402,48201450402
143371,Census Tract 4505; Harris County; Texas,48,201,450500,48201450500
74020,Census Tract 4506; Harris County; Texas,48,201,450600,48201450600
250001,Census Tract 4507; Harris County; Texas,48,201,450700,48201450700
80234,Census Tract 4508.01; Harris County; Texas,48,201,450801,48201450801
79386,Census Tract 4508.03; Harris County; Texas,48,201,450803,48201450803
63644,Census Tract 4508.04; Harris County; Texas,48,201,450804,48201450804
72027,Census Tract 4509; Harris County; Texas,48,201,450900,48201450900
48219,Census Tract 4510.03; Harris County; Texas,48,201,451003,48201451003
65536,Census Tract 4510.04; Harris County; Texas,48,201,451004,48201451004
37009,Census Tract 4510.05; Harris County; Texas,48,201,451005,48201451005
101542,Census Tract 4510.06; Harris County; Texas,48,201,451006,48201451006
80714,Census Tract 4511; Harris County; Texas,48,201,451100,48201451100
161648,Census Tract 4512; Harris County; Texas,48,201,451200,48201451200
75609,Census Tract 4513.01; Harris County; Texas,48,201,451301,48201451301
132791,Census Tract 4513.02; Harris County; Texas,48,201,451302,48201451302
57846,Census Tract 4514.01; Harris County; Texas,48,201,451401,48201451401
52192,Census Tract 4514.04; Harris County; Texas,48,201,451404,48201451404
62990,Census Tract 4514.05; Harris County; Texas,48,201,451405,48201451405
44021,Census Tract 4514.06; Harris County; Texas,48,201,451406,48201451406
38808,Census Tract 4514.07; Harris County; Texas,48,201,451407,48201451407
70229,Census Tract 4515.01; Harris County; Texas,48,201,451501,48201451501
54324,Census Tract 4515.02; Harris County; Texas,48,201,451502,48201451502
109728,Census Tract 4516.03; Harris County; Texas,48,201,451603,48201451603
138571,Census Tract 4516.04; Harris County; Texas,48,201,451604,48201451604
82999,Census Tract 4516.05; Harris County; Texas,48,201,451605,48201451605
101179,Census Tract 4516.06; Harris County; Texas,48,201,451606,48201451606
44661,Census Tract 4517; Harris County; Texas,48,201,451700,48201451700
75759,Census Tract 4518; Harris County; Texas,48,201,451800,48201451800
130469,Census Tract 4519.02; Harris County; Texas,48,201,451902,48201451902
33163,Census Tract 4519.03; Harris County; Texas,48,201,451903,48201451903
53843,Census Tract 4519.04; Harris County; Texas,48,201,451904,48201451904
37188,Census Tract 4520.01; Harris County; Texas,48,201,452001,48201452001
54176,Census Tract 4520.02; Harris County; Texas,48,201,452002,48201452002
65179,Census Tract 4521.01; Harris County; Texas,48,201,452101,48201452101
69167,Census Tract 4521.02; Harris County; Texas,48,201,452102,48201452102
83644,Census Tract 4521.03; Harris County; Texas,48,201,452103,48201452103
63073,Census Tract 4522.02; Harris County; Texas,48,201,452202,48201452202
47336,Census Tract 4522.03; Harris County; Texas,48,201,452203,48201452203
50143,Census Tract 4522.04; Harris County; Texas,48,201,452204,48201452204
72418,Census Tract 4523; Harris County; Texas,48,201,452300,48201452300
45617,Census Tract 4524.01; Harris County; Texas,48,201,452401,48201452401
64816,Census Tract 4524.02; Harris County; Texas,48,201,452402,48201452402
40883,Census Tract 4525.01; Harris County; Texas,48,201,452501,48201452501
37807,Census Tract 4525.02; Harris County; Texas,48,201,452502,48201452502
33120,Census Tract 4526.01; Harris County; Texas,48,201,452601,48201452601
68257,Census Tract 4526.02; Harris County; Texas,48,201,452602,48201452602
70337,Census Tract 4527.01; Harris County; Texas,48,201,452701,48201452701
50755,Census Tract 4527.02; Harris County; Texas,48,201,452702,48201452702
48893,Census Tract 4527.03; Harris County; Texas,48,201,452703,48201452703
54282,Census Tract 4528.01; Harris County; Texas,48,201,452801,48201452801
51723,Census Tract 4528.02; Harris County; Texas,48,201,452802,48201452802
59920,Census Tract 4529; Harris County; Texas,48,201,452900,48201452900
71115,Census Tract 4530.01; Harris County; Texas,48,201,453001,48201453001
59506,Census Tract 4530.02; Harris County; Texas,48,201,453002,48201453002
33322,Census Tract 4531; Harris County; Texas,48,201,453100,48201453100
32667,Census Tract 4532.01; Harris County; Texas,48,201,453201,48201453201
42319,Census Tract 4532.02; Harris County; Texas,48,201,453202,48201453202
37017,Census Tract 4533; Harris County; Texas,48,201,453300,48201453300
72572,Census Tract 4534.01; Harris County; Texas,48,201,453401,48201453401
33427,Census Tract 4534.03; Harris County; Texas,48,201,453403,48201453403
34312,Census Tract 4534.04; Harris County; Texas,48,201,453404,48201453404
46071,Census Tract 4534.05; Harris County; Texas,48,201,453405,48201453405
67928,Census Tract 4535.01; Harris County; Texas,48,201,453501,48201453501
53990,Census Tract 4535.02; Harris County; Texas,48,201,453502,48201453502
31694,Census Tract 4536.01; Harris County; Texas,48,201,453601,48201453601
38989,Census Tract 4536.03; Harris County; Texas,48,201,453603,48201453603
95076,Census Tract 4536.04; Harris County; Texas,48,201,453604,48201453604
59650,Census Tract 4537.01; Harris County; Texas,48,201,453701,48201453701
52858,Census Tract 4537.02; Harris County; Texas,48,201,453702,48201453702
60947,Census Tract 4538; Harris County; Texas,48,201,453800,48201453800
80993,Census Tract 4539.01; Harris County; Texas,48,201,453901,48201453901
48561,Census Tract 4539.02; Harris County; Texas,48,201,453902,48201453902
67054,Census Tract 4540; Harris County; Texas,48,201,454000,48201454000
62295,Census Tract 4541; Harris County; Texas,48,201,454100,48201454100
75139,Census Tract 4542; Harris County; Texas,48,201,454200,48201454200
71463,Census Tract 4543.02; Harris County; Texas,48,201,454302,48201454302
66580,Census Tract 4543.03; Harris County; Texas,48,201,454303,48201454303
63035,Census Tract 4543.04; Harris County; Texas,48,201,454304,48201454304
67071,Census Tract 4543.05; Harris County; Texas,48,201,454305,48201454305
56071,Census Tract 4544; Harris County; Texas,48,201,454400,48201454400
191750,Census Tract 4545.02; Harris County; Texas,48,201,454502,48201454502
127465,Census Tract 4545.03; Harris County; Texas,48,201,454503,48201454503
161875,Census Tract 4545.04; Harris County; Texas,48,201,454504,48201454504
161003,Census Tract 4545.05; Harris County; Texas,48,201,454505,48201454505
45802,Census Tract 4546; Harris County; Texas,48,201,454600,48201454600
136792,Census Tract 4547; Harris County; Texas,48,201,454700,48201454700
70700,Census Tract 4548.01; Harris County; Texas,48,201,454801,48201454801
90875,Census Tract 4548.02; Harris County; Texas,48,201,454802,48201454802
133350,Census Tract 4549.01; Harris County; Texas,48,201,454901,48201454901
101032,Census Tract 4549.02; Harris County; Texas,48,201,454902,48201454902
76250,Census Tract 4550; Harris County; Texas,48,201,455000,48201455000
109375,Census Tract 4551.02; Harris County; Texas,48,201,455102,48201455102
107668,Census Tract 4551.03; Harris County; Texas,48,201,455103,48201455103
72133,Census Tract 4551.04; Harris County; Texas,48,201,455104,48201455104
100607,Census Tract 4552; Harris County; Texas,48,201,455200,48201455200
70573,Census Tract 4553; Harris County; Texas,48,201,455300,48201455300
145909,Census Tract 5101; Harris County; Texas,48,201,510100,48201510100
112727,Census Tract 5102.01; Harris County; Texas,48,201,510201,48201510201
111424,Census Tract 5102.02; Harris County; Texas,48,201,510202,48201510202
127371,Census Tract 5103.01; Harris County; Texas,48,201,510301,48201510301
129962,Census Tract 5103.02; Harris County; Texas,48,201,510302,48201510302
161810,Census Tract 5104; Harris County; Texas,48,201,510400,48201510400
137431,Census Tract 5105; Harris County; Texas,48,201,510500,48201510500
125652,Census Tract 5106.01; Harris County; Texas,48,201,510601,48201510601
169063,Census Tract 5106.02; Harris County; Texas,48,201,510602,48201510602
80780,Census Tract 5107.01; Harris County; Texas,48,201,510701,48201510701
246705,Census Tract 5107.02; Harris County; Texas,48,201,510702,48201510702
128250,Census Tract 5108.01; Harris County; Texas,48,201,510801,48201510801
224205,Census Tract 5108.02; Harris County; Texas,48,201,510802,48201510802
110542,Census Tract 5108.03; Harris County; Texas,48,201,510803,48201510803
218958,Census Tract 5109.01; Harris County; Texas,48,201,510901,48201510901
126250,Census Tract 5109.02; Harris County; Texas,48,201,510902,48201510902
81806,Census Tract 5110.01; Harris County; Texas,48,201,511001,48201511001
76078,Census Tract 5110.03; Harris County; Texas,48,201,511003,48201511003
78295,Census Tract 5110.04; Harris County; Texas,48,201,511004,48201511004
156173,Census Tract 5111; Harris County; Texas,48,201,511100,48201511100
190216,Census Tract 5112.01; Harris County; Texas,48,201,511201,48201511201
163828,Census Tract 5112.02; Harris County; Texas,48,201,511202,48201511202
158375,Census Tract 5113.01; Harris County; Texas,48,201,511301,48201511301
185947,Census Tract 5113.02; Harris County; Texas,48,201,511302,48201511302
144917,Census Tract 5114; Harris County; Texas,48,201,511400,48201511400
126071,Census Tract 5115.01; Harris County; Texas,48,201,511501,48201511501
202175,Census Tract 5115.02; Harris County; Texas,48,201,511502,48201511502
89554,Census Tract 5116; Harris County; Texas,48,201,511600,48201511600
143646,Census Tract 5201; Harris County; Texas,48,201,520100,48201520100
109363,Census Tract 5202; Harris County; Texas,48,201,520200,48201520200
62917,Census Tract 5203.01; Harris County; Texas,48,201,520301,48201520301
83234,Census Tract 5203.02; Harris County; Texas,48,201,520302,48201520302
40969,Census Tract 5204; Harris County; Texas,48,201,520400,48201520400
43578,Census Tract 5205.01; Harris County; Texas,48,201,520501,48201520501
50121,Census Tract 5205.02; Harris County; Texas,48,201,520502,48201520502
42604,Census Tract 5206.01; Harris County; Texas,48,201,520601,48201520601
41534,Census Tract 5206.03; Harris County; Texas,48,201,520603,48201520603
78283,Census Tract 5206.04; Harris County; Texas,48,201,520604,48201520604
135250,Census Tract 5207; Harris County; Texas,48,201,520700,48201520700
49483,Census Tract 5210; Harris County; Texas,48,201,521000,48201521000
34722,Census Tract 5211; Harris County; Texas,48,201,521100,48201521100
58606,Census Tract 5212.01; Harris County; Texas,48,201,521201,48201521201
56289,Census Tract 5212.02; Harris County; Texas,48,201,521202,48201521202
48631,Census Tract 5213; Harris County; Texas,48,201,521300,48201521300
53895,Census Tract 5214.01; Harris County; Texas,48,201,521401,48201521401
51042,Census Tract 5214.02; Harris County; Texas,48,201,521402,48201521402
60493,Census Tract 5215.01; Harris County; Texas,48,201,521501,48201521501
89096,Census Tract 5215.02; Harris County; Texas,48,201,521502,48201521502
95921,Census Tract 5216; Harris County; Texas,48,201,521600,48201521600
33479,Census Tract 5217.01; Harris County; Texas,48,201,521701,48201521701
35281,Census Tract 5217.02; Harris County; Texas,48,201,521702,48201521702
69402,Census Tract 5218; Harris County; Texas,48,201,521800,48201521800
83783,Census Tract 5219; Harris County; Texas,48,201,521900,48201521900
69327,Census Tract 5220.01; Harris County; Texas,48,201,522001,48201522001
86923,Census Tract 5220.02; Harris County; Texas,48,201,522002,48201522002
54286,Census Tract 5221.01; Harris County; Texas,48,201,522101,48201522101
91333,Census Tract 5221.02; Harris County; Texas,48,201,522102,48201522102
72365,Census Tract 5222.01; Harris County; Texas,48,201,522201,48201522201
66201,Census Tract 5222.02; Harris County; Texas,48,201,522202,48201522202
59215,Census Tract 5223.01; Harris County; Texas,48,201,522301,48201522301
59387,Census Tract 5223.02; Harris County; Texas,48,201,522302,48201522302
78017,Census Tract 5224.01; Harris County; Texas,48,201,522401,48201522401
67569,Census Tract 5224.02; Harris County; Texas,48,201,522402,48201522402
234297,Census Tract 5225; Harris County; Texas,48,201,522500,48201522500
40149,Census Tract 5301.01; Harris County; Texas,48,201,530101,48201530101
67860,Census Tract 5301.02; Harris County; Texas,48,201,530102,48201530102
140917,Census Tract 5302; Harris County; Texas,48,201,530200,48201530200
95114,Census Tract 5303; Harris County; Texas,48,201,530300,48201530300
61077,Census Tract 5304; Harris County; Texas,48,201,530400,48201530400
47561,Census Tract 5305.01; Harris County; Texas,48,201,530501,48201530501
46731,Census Tract 5305.02; Harris County; Texas,48,201,530502,48201530502
68125,Census Tract 5306; Harris County; Texas,48,201,530600,48201530600
19840,Census Tract 5307.01; Harris County; Texas,48,201,530701,48201530701
36686,Census Tract 5307.02; Harris County; Texas,48,201,530702,48201530702
36767,Census Tract 5308; Harris County; Texas,48,201,530800,48201530800
87176,Census Tract 5309; Harris County; Texas,48,201,530900,48201530900
160625,Census Tract 5310; Harris County; Texas,48,201,531000,48201531000
176091,Census Tract 5311; Harris County; Texas,48,201,531100,48201531100
94375,Census Tract 5312; Harris County; Texas,48,201,531200,48201531200
59738,Census Tract 5313; Harris County; Texas,48,201,531300,48201531300
98777,Census Tract 5314; Harris County; Texas,48,201,531400,48201531400
57500,Census Tract 5315; Harris County; Texas,48,201,531500,48201531500
147340,Census Tract 5316; Harris County; Texas,48,201,531600,48201531600
195208,Census Tract 5317; Harris County; Texas,48,201,531700,48201531700
25000,Census Tract 5318; Harris County; Texas,48,201,531800,48201531800
40659,Census Tract 5319; Harris County; Texas,48,201,531900,48201531900
34683,Census Tract 5320.03; Harris County; Texas,48,201,532003,48201532003
35485,Census Tract 5320.04; Harris County; Texas,48,201,532004,48201532004
66760,Census Tract 5321.01; Harris County; Texas,48,201,532101,48201532101
37383,Census Tract 5321.02; Harris County; Texas,48,201,532102,48201532102
29375,Census Tract 5322; Harris County; Texas,48,201,532200,48201532200
61156,Census Tract 5323.01; Harris County; Texas,48,201,532301,48201532301
62978,Census Tract 5323.02; Harris County; Texas,48,201,532302,48201532302
55947,Census Tract 5324; Harris County; Texas,48,201,532400,48201532400
56857,Census Tract 5325.02; Harris County; Texas,48,201,532502,48201532502
92286,Census Tract 5325.03; Harris County; Texas,48,201,532503,48201532503
105797,Census Tract 5325.04; Harris County; Texas,48,201,532504,48201532504
52657,Census Tract 5326; Harris County; Texas,48,201,532600,48201532600
60117,Census Tract 5327; Harris County; Texas,48,201,532700,48201532700
88750,Census Tract 5328; Harris County; Texas,48,201,532800,48201532800
45880,Census Tract 5329; Harris County; Texas,48,201,532900,48201532900
31892,Census Tract 5330; Harris County; Texas,48,201,533000,48201533000
68068,Census Tract 5331; Harris County; Texas,48,201,533100,48201533100
38772,Census Tract 5332; Harris County; Texas,48,201,533200,48201533200
39604,Census Tract 5333.01; Harris County; Texas,48,201,533301,48201533301
